0.993056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.750000	0.966667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.902778	0.633333	0.991667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.715278	0.608333	0.666667	0.983333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.854167	0.816667	0.650000	0.708333	0.891667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.881944	0.841667	0.683333	0.733333	0.541667	0.991667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.826389	0.841667	0.725000	0.800000	0.541667	0.716667	0.983333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.658333	0.683333	0.775000	0.541667	0.575000	0.650000	0.883333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.763889	0.733333	0.608333	0.783333	0.566667	0.708333	0.616667	0.483333	0.725000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.777778	0.691667	0.633333	0.833333	0.633333	0.733333	0.775000	0.450000	0.533333	0.958333	0.000000	0.000000	0.000000	0.000000	0.000000
0.784722	0.816667	0.641667	0.758333	0.650000	0.891667	0.683333	0.616667	0.516667	0.708333	0.783333	0.000000	0.000000	0.000000	0.000000
0.888889	0.758333	0.641667	0.758333	0.691667	0.866667	0.683333	0.725000	0.508333	0.741667	0.341667	0.808333	0.000000	0.000000	0.000000
0.750000	0.741667	0.658333	0.783333	0.683333	0.866667	0.716667	0.658333	0.591667	0.658333	0.366667	0.283333	0.933333	0.000000	0.000000
0.812500	0.800000	0.691667	0.775000	0.783333	0.833333	0.816667	0.750000	0.700000	0.691667	0.641667	0.558333	0.750000	0.933333	0.000000
0.819444	0.841667	0.700000	0.766667	0.708333	0.833333	0.833333	0.675000	0.516667	0.666667	0.541667	0.500000	0.741667	0.708333	0.925000
