0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.006944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.013889	0.025000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.027778	0.033333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.027778	0.033333	0.041667	0.008333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.027778	0.050000	0.058333	0.025000	0.008333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.034722	0.058333	0.058333	0.066667	0.008333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.034722	0.058333	0.100000	0.066667	0.008333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.062500	0.066667	0.108333	0.066667	0.008333	0.008333	0.033333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.069444	0.083333	0.116667	0.108333	0.008333	0.008333	0.033333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.083333	0.083333	0.116667	0.116667	0.016667	0.016667	0.050000	0.000000	0.016667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.083333	0.083333	0.125000	0.116667	0.016667	0.041667	0.066667	0.000000	0.033333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.090278	0.083333	0.200000	0.116667	0.025000	0.050000	0.066667	0.000000	0.033333	0.000000	0.016667	0.008333	0.000000	0.000000	0.000000
0.152778	0.083333	0.208333	0.116667	0.025000	0.050000	0.066667	0.000000	0.033333	0.000000	0.041667	0.008333	0.000000	0.000000	0.000000
0.194444	0.083333	0.225000	0.116667	0.041667	0.050000	0.075000	0.000000	0.033333	0.000000	0.050000	0.025000	0.000000	0.008333	0.000000
