0.847222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.958333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.958333	0.966667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.958333	0.966667	0.983333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.958333	0.966667	0.983333	0.991667	0.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.958333	0.966667	0.983333	0.991667	1.000000	0.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.958333	0.966667	0.983333	0.991667	1.000000	1.000000	0.000000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.958333	0.966667	0.983333	0.991667	1.000000	1.000000	0.925000	0.000000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.958333	0.966667	0.983333	0.991667	1.000000	1.000000	0.925000	0.975000	0.000000
0.847222	0.983333	0.925000	0.933333	0.900000	0.950000	0.958333	0.966667	0.983333	0.991667	1.000000	1.000000	0.925000	0.975000	0.983333
